round;sample;ID_plate;centroid_1;centroid_2;growth_rate;peaks;circularity;eccentricity;RGB_mean_1;RGBt_mean_2;RGBt_mean_3;RGBt_std_1;RGBt_std_2;RGBt_std_3;Lab_mean_1;Lab_mean_2;Lab_mean_3;Lab_std_1;Lab_std_2;Lab_std_3;Labt_mean_1;Labt_mean_2;Labt_mean_3;Labt_std_1;Labt_std_2;Labt_std_3;activity_total
1;40µl-nr4;19-7;533;1583;0,827106179;13;1,0503;0,29001;185,8398;143,0811;127,7297;14,7882;8,51267;6,7233;62,8413;14,2502;14,5234;3,63124;2,79585;2,41954;63,2158;14,6407;14,6783;3,78768;2,81192;2,00116;0
1;40µl-nr4;19-9;604;733;0,141236839;10;0,47637;0,44103;124,758;98,8125;93,04167;3,1521;2,39375;1,67533;44,0516;9,74498;7,61831;0,904485;1,51635;1,18918;44,3631;9,8761;7,40688;0,852803;1,55873;1,0374;1
1;40µl-nr4;19-10;629;987;0,788251076;14;1,0387;0,29194;223,3622;156,7317;136,9024;33,4386;21,4103;18,2809;70,3118;22,6319;20,4234;8,90955;4,38665;3,58303;70,7582;23,3202;20,7412;9,14882;4,9032;3,92307;0
1;40µl-nr4;19-11;715;1437;1,074485572;13;0,43776;0,42349;152,8162;127,1136;115,5;29,9944;18,4985;15,4695;52,4426;12,4049;10,7059;7,23918;3,5912;3,08992;56,8528;14,3816;12,5357;8,29715;4,19242;3,38126;0
1;40µl-nr4;19-12;932;1146;1,03261649;10;1,0283;0,46154;234,8542;156,3333;141,5926;27,8526;29,1719;30,2976;76,7458;19,9947;16,3047;10,6544;8,12384;6,34301;70,9455;24,7503;18,5868;10,217;6,18955;6,18106;1
1;40µl-nr4;19-13;999;1458;0,164279803;15;0,49672;0,65898;139,7377;103,1981;92,75472;13,1406;7,76613;5,75005;46,9897;13,2995;11,5065;3,14085;2,2743;1,92925;47,1151;13,3119;11,6936;3,60875;2,56904;2,18916;1
1;40µl-nr4;19-14;1153;1485;0,078261153;18;0,67955;0,48789;132,1003;74,34146;41,5122;7,6765;8,4316;11,3651;38,8029;20,1294;27,3965;2,87421;4,59437;5,73653;38,2273;22,3596;30,1939;2,74445;4,16976;4,58777;0
1;40µl-nr4;19-15;1200;606;0,176151329;14;0,9956;0,44114;191,2565;130,5676;114,9054;40,3829;38,5309;37,9564;62,6666;17,2105;17,4959;14,4298;6,52924;5,7664;58,5294;16,2333;15,7966;14,5004;4,88293;4,58045;0
1;40µl-nr4;19-18;1309;628;0,706658451;20;1,0017;0,23154;239,9203;182,4235;170,8353;35,7516;49,1754;51,8199;81,1915;16,3047;12,4343;11,6967;6,77091;3,94796;78,0759;16,5646;13,2725;16,5723;8,25831;5,97903;1
1;40µl-nr4;19-19;1469;1380;0,320158197;10;0,86072;0,11384;130,1287;105,8857;96,91429;13,3605;7,90298;5,38719;45,9679;9,7655;8,3136;2,09447;1,80891;1,78066;47,2733;9,87854;9,3366;3,58964;2,55534;2,38908;0
1;40µl-nr4;19-20;1519;1249;0,513747434;8;0,78871;0,70969;145,0809;112,2105;103;12,8979;13,2564;13,499;51,4401;10,02;8,71304;4,93744;2,17749;1,9733;49,728;9,6458;9,34724;5,10496;1,63463;1,67915;0
1;40µl-nr4;19-21;1541;566;0,81012643;12;1,0285;0,26122;210,1465;172,2;154,75;26,9662;17,9789;14,8872;71,715;14,4037;12,5837;8,2687;3,60335;5,28195;74,6503;16,5776;16,2627;7,28999;3,57248;5,87559;0
1;40µl-nr4;19-22;1566;736;0,010982925;17;1,0115;0,42159;204,5243;170,9836;155,6557;38,4433;47,814;54,8567;66,037;19,0262;19,5431;12,1869;5,43744;5,53575;73,6023;15,5131;15,0166;16,4978;6,99323;7,91153;0
1;40µl-nr4;19-23;1604;986;0,034333562;22;0,97897;0,25813;214,3876;180,9925;164,9023;36,3003;43,0856;45,4907;70,8459;17,272;16,6621;13,4421;5,98929;5,6642;77,3366;15,3416;15,1221;14,8371;7,04872;7,02135;1
1;40µl-nr4;19-17;1258;734;0,765900007;12;1,0613;0,081798;16,93429;11,68;11,72;3,13422;2,5285;2,44131;3,75768;1,70585;0,426623;0,71028;0,946529;0,497824;3,56136;1,29944;0,442704;0,841343;0,697154;0,410585;1
1;40µl-nr5;20-1;306;1254;0,057260928;18;0,46316;0,75269;202,19;136,5727;126,0727;56,4299;49,352;44,2345;67,7936;15,8972;14,0156;16,4663;6,97496;7,30978;60,3478;15,3597;12,1449;18,9078;7,21569;7,9832;1
1;40µl-nr5;20-2;603;951;0,007342084;24;0,97368;0,14614;218,7375;153,8791;136,3297;17,8402;13,8161;14,0436;68,885;22,9036;19,0861;6,734;3,65314;3,53644;69,883;23,9083;19,7599;5,40654;2,79603;2,95643;0
1;40µl-nr5;20-3;623;567;0,051356594;18;0,86497;0,23944;141,8614;74,9469;38,02655;6,95299;10,8256;14,7409;41,0479;22,3955;30,828;3,12013;6,5293;7,00867;39,8408;25,9511;34,1917;2,65273;6,46252;6,06705;0
1;40µl-nr5;20-4;642;426;0,070006987;7;0,20884;0,39782;161,267;124,0083;108,4132;21,8637;12,5403;7,70137;55,1158;12,4755;13,4703;4,5675;2,94306;3,64182;55,4882;13,4375;14,5549;5,73068;3,46442;4,34623;0
1;40µl-nr5;20-5;762;1143;0,055986939;12;0,74973;0,5598;137,8712;99,67391;91,8587;7,31961;4,01127;3,2769;45,8163;14,5293;10,4275;1,7397;2,03306;1,55669;46,1414;15,0541;10,852;1,84121;2,12521;1,61783;1
1;40µl-nr5;20-6;790;711;0,125742192;11;1,0159;0,39673;163,6908;124,6667;112,4333;25,6855;15,5593;12,6073;53,6073;16,8161;13,0579;5,94885;3,10278;2,67951;56,9222;17,9945;14,4688;7,04977;3,72256;3,19363;1
1;40µl-nr5;20-7;803;975;0,032418714;14;1,0099;0,23749;153,1861;115,2326;108,0465;15,1069;8,92785;8,17649;50,8594;15,7317;10,3186;4,24744;2,33139;1,72867;52,6901;16,2483;10,7963;4,12878;2,65304;2,00716;0
1;40µl-nr5;20-8;821;1253;0,035925064;12;1,0869;0,49078;178,7043;135,4;128,85;11,3467;5,66986;5,93185;58,8585;17,8591;11,1576;5,60958;3,14207;2,28653;61,337;18,9584;11,4023;2,52074;3,17007;2,54246;0
1;40µl-nr5;20-9;894;410;0,071902714;21;0,9894;0,31941;232,0128;183,9746;177,6949;40,5542;44,1049;44,7438;81,5345;12,3392;8,6285;15,4827;6,22062;5,07974;78,1688;14,9781;9,36638;15,6086;6,71386;4,57001;1
1;40µl-nr5;20-10;1022;1273;0;15;0,55831;0,22361;132,784;15,44248;15,60177;22,5088;4,29688;5,49275;27,8517;46,363;33,364;4,1671;5,72349;6,69103;26,2947;44,5456;31,4944;5,00955;6,80633;7,44985;1
1;40µl-nr5;20-11;1070;331;0;9;1,0377;0,33589;215,3978;175,2632;164,5789;39,8877;26,6267;24,0908;73,2513;15,1232;11,6939;9,66791;4,92752;3,72533;75,8745;17,5681;12,8227;11,1367;4,42624;3,51137;0
1;40µl-nr5;20-12;1170;467;0,027124249;9;1,0171;0,54437;230,2;177,8077;153,5;28,103;31,6797;31,2195;76,5066;16,8384;17,8009;10,7973;6,90706;6,12626;77,6787;20,0054;21,5931;10,744;7,53498;7,59212;0
1;40µl-nr5;20-13;1223;642;0,02507663;11;1,0303;0,24542;150,4146;121,4815;113,7407;17,1472;10,2558;8,58708;51,7113;12,8734;8,88619;4,25904;2,29308;1,92926;54,479;13,7331;10,0055;4,6357;3,07422;2,3064;0
1;40µl-nr5;20-14;1223;508;0,057814868;8;0,99959;0,63044;221,4097;161,28;143,92;55,1763;46,8566;41,6942;73,0923;17,3693;17,8246;11,0115;6,21695;5,43068;70,0756;15,9442;16,0982;18,0254;7,62752;7,62328;1
1;40µl-nr5;20-15;1283;1128;0,049701803;16;0,66195;0,49232;137,4797;100,6538;90,82692;7,73742;4,3795;3,25738;45,5536;14,5016;11,1476;2,37803;2,4091;2,02784;46,7168;15,5673;12,3222;1,89547;2,51919;1,80996;1
1;40µl-nr5;20-16;1333;480;0,037268749;15;1,0156;0,077077;200,2165;151,3929;138,0714;33,2426;20,0741;15,8904;65,7571;18,3394;13,4068;9,2372;4,86658;4,28741;67,8567;20,4502;15,798;8,81576;4,76308;4,29711;0
1;40µl-nr5;20-17;1401;650;0,01328948;16;0,90883;0,56274;198,1163;145,59;125,66;16,547;9,6746;7,62534;62,506;21,2517;19,3686;6,92532;4,54164;3,96094;66,6867;23,4803;21,0746;4,22292;3,18185;2,71112;0
1;40µl-nr5;20-18;1389;725;0,052140608;9;0,99497;0,60042;214,6492;141,6481;113,1852;16,4103;8,96778;6,56197;64,7934;26,2773;25,8729;5,89401;5,43635;5,57916;66,8348;28,5796;28,3652;3,97087;3,21085;3,77836;0
1;40µl-nr5;20-19;1416;1004;0,071902714;11;0,91684;0,31542;151,7196;115,2778;104,8056;21,0389;11,5749;8,97558;50,6109;14,7671;11,6053;4,75624;3,25846;2,8352;52,7327;16,2088;12,7719;5,50558;3,54284;3,08838;1
1;40µl-nr5;20-20;1530;857;0,041728174;14;0,87657;0,43749;164,9786;126,6034;115,4483;25,4975;17,4843;16,2782;55,4082;14,7543;11,9036;7,46824;3,57443;2,97819;57,1351;16,1391;13,0246;7,48301;3,5268;2,74106;0
1;40µl-nr5;20-21;1565;974;0,052140608;16;0,98759;0,34468;163,3261;121,7593;110,5741;18,9435;17,5992;18,1914;54,9669;14,4208;12,404;5,39468;3,05005;2,58911;55,1493;15,7987;12,9914;6,79186;2,57207;2,08992;0
1;40µl-nr5;20-22;1695;722;0;8;0,56653;0,58556;146,9652;131,1972;123,169;16,1119;8,72369;8,02653;54,5835;6,89086;6,44337;4,06008;3,2071;3,42198;56,9898;8,63041;8,05698;3,78297;3,75562;4,2641;1
2;20ul-nr1;1-1;386;1397;0,164541243;21;0,89573;0,17484;222,0427;183,3269;148,8846;36,733;38,1172;31,8982;75,7046;11,0666;23,971;13,3278;6,68787;6,99196;77,135;10,0549;23,1151;13,4124;6,99589;6,42025;1
2;20ul-nr1;1-3;830;1791;0,181985881;20;0,97892;0,3233;232,6394;225,3196;211,1649;28,2003;33,3387;37,5771;85,7717;4,87232;11,082;15,4379;4,45269;7,8595;90,7412;4,69953;9,48554;11,5424;4,60265;8,24662;1
2;20ul-nr1;1-6;1115;1255;0,974310345;21;1,0072;0,23237;242,735;223,837;207,1413;30,4304;38,1012;40,4558;88,3319;5,93338;13,0753;13,5316;6,31134;7,38692;90,2544;4,96982;10,9923;13,1874;5,05893;7,67748;1
2;20ul-nr1;1-8;1452;1271;65535;23;0,95903;0,21163;212,6876;175;145,025;37,2868;42,6346;44,2739;70,5903;14,5842;23,4664;13,7724;6,26779;5,50971;74,8885;13,7643;22,3607;14,8418;6,97759;7,3794;0
2;20ul-nr2;2-10;1452;869;0,246886084;11;1,0266;0,47705;236,5815;223,9;210,6333;19,5854;31,1994;41,6988;84,9715;8,29176;12,7694;14,5592;6,19432;9,28533;90,7159;6,58389;9,8149;10,1164;5,43005;9,46621;1
2;20ul-nr2;2-11;1579;764;65535;11;1,0641;0,37421;198,074;132,85;48,4;36,7445;11,4399;11,7222;60,5867;18,7711;49,6777;6,09732;8,85097;12,2374;62,4119;23,3161;54,6647;6,95693;9,75755;13,5881;0
2;20ul-nr2;2-5;623;1757;0,209356177;12;1,0289;0,28157;231,3496;186,5789;114,6053;30,922;22,8776;26,506;76,1323;13,2354;36,2638;7,72313;5,70596;16,6963;79,3802;12,354;43,5155;8,41227;6,12491;16,3619;0
